year,month,NAME,state,age_under_5,age_5_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_84,age_85_plus,total_population,age_under_5_ratio,age_5_9_ratio,age_10_19_ratio,age_20_29_ratio,age_30_39_ratio,age_40_49_ratio,age_50_59_ratio,age_60_69_ratio,age_70_79_ratio,age_80_84_ratio,age_85_plus_ratio
2023,10,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,11,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,12,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2024,1,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,2,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,3,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,4,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,5,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,6,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,7,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,8,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,9,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,10,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,11,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2024,12,Maine,23,61985.4,66432.8,150170.0,156812.2,174580.0,165458.0,182473.2,210309.6,157118.4,41509.0,34709.8,1401558.4,0.044226055796176604,0.047399237876923295,0.10714501800281745,0.11188417121969375,0.12456134542806066,0.1180528759986027,0.13019307650683698,0.15005411119508114,0.11210264231586782,0.029616318520869343,0.02476514713907034
2025,1,Maine,23,61864.6,65385.2,148266.0,156589.8,174502.0,167925.0,178010.8,209533.4,164025.6,45245.0,36321.2,1407668.6,0.04394827021075841,0.04644928500926993,0.10532734764418272,0.11124052919842069,0.12396525716351135,0.11929299268307895,0.12645788930718493,0.14885137027280426,0.11652288045638014,0.032141798147660605,0.025802379906747934
2025,2,Maine,23,61864.6,65385.2,148266.0,156589.8,174502.0,167925.0,178010.8,209533.4,164025.6,45245.0,36321.2,1407668.6,0.04394827021075841,0.04644928500926993,0.10532734764418272,0.11124052919842069,0.12396525716351135,0.11929299268307895,0.12645788930718493,0.14885137027280426,0.11652288045638014,0.032141798147660605,0.025802379906747934
2025,3,Maine,23,61864.6,65385.2,148266.0,156589.8,174502.0,167925.0,178010.8,209533.4,164025.6,45245.0,36321.2,1407668.6,0.04394827021075841,0.04644928500926993,0.10532734764418272,0.11124052919842069,0.12396525716351135,0.11929299268307895,0.12645788930718493,0.14885137027280426,0.11652288045638014,0.032141798147660605,0.025802379906747934
2025,4,Maine,23,61864.6,65385.2,148266.0,156589.8,174502.0,167925.0,178010.8,209533.4,164025.6,45245.0,36321.2,1407668.6,0.04394827021075841,0.04644928500926993,0.10532734764418272,0.11124052919842069,0.12396525716351135,0.11929299268307895,0.12645788930718493,0.14885137027280426,0.11652288045638014,0.032141798147660605,0.025802379906747934
